Time(s) " gENROE.delta" " gENROE.PELEC" " eXNI.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
8.62086 " 34.2633" " 0.396528" " 1.42358" " 0.4" " -6.67716e-05" " 0" " 1.00007" " 0.992062" " 1.00004"
8.62586 " 34.2573" " 0.396437" " 1.42379" " 0.4" " -6.47006e-05" " 0" " 1.00007" " 0.992062" " 1.00004"
8.63086 " 34.2516" " 0.396351" " 1.42398" " 0.4" " -6.25782e-05" " 0" " 1.00007" " 0.992061" " 1.00004"
8.63586 " 34.2461" " 0.396268" " 1.42419" " 0.4" " -6.04069e-05" " 0" " 1.00007" " 0.99206" " 1.00004"
8.64086 " 34.2407" " 0.39619" " 1.42438" " 0.4" " -5.81892e-05" " 0" " 1.00007" " 0.99206" " 1.00004"
8.64586 " 34.2356" " 0.396117" " 1.42459" " 0.4" " -5.59278e-05" " 0" " 1.00007" " 0.992059" " 1.00004"
8.65086 " 34.2307" " 0.396048" " 1.42482" " 0.4" " -5.36254e-05" " 0" " 1.00006" " 0.992058" " 1.00004"
8.65586 " 34.2259" " 0.395983" " 1.42503" " 0.4" " -5.12842e-05" " 0" " 1.00006" " 0.992057" " 1.00004"
8.66086 " 34.2214" " 0.395923" " 1.42526" " 0.4" " -4.89073e-05" " 0" " 1.00006" " 0.992056" " 1.00003"
8.66586 " 34.2171" " 0.395867" " 1.42549" " 0.4" " -4.6497e-05" " 0" " 1.00006" " 0.992055" " 1.00003"
8.67087 " 34.2131" " 0.395816" " 1.42572" " 0.4" " -4.40563e-05" " 0" " 1.00005" " 0.992054" " 1.00003"
8.67587 " 34.2092" " 0.39577" " 1.42597" " 0.4" " -4.15878e-05" " 0" " 1.00005" " 0.992052" " 1.00003"
8.68087 " 34.2056" " 0.395728" " 1.4262" " 0.4" " -3.90939e-05" " 0" " 1.00005" " 0.992051" " 1.00003"
8.68587 " 34.2022" " 0.395691" " 1.42645" " 0.4" " -3.65778e-05" " 0" " 1.00005" " 0.99205" " 1.00003"
8.69087 " 34.199" " 0.395659" " 1.4267" " 0.4" " -3.40419e-05" " 0" " 1.00004" " 0.992048" " 1.00003"
8.69587 " 34.196" " 0.395631" " 1.42695" " 0.4" " -3.14888e-05" " 0" " 1.00004" " 0.992047" " 1.00003"
8.70087 " 34.1933" " 0.395608" " 1.42719" " 0.4" " -2.89217e-05" " 0" " 1.00004" " 0.992046" " 1.00003"
8.70587 " 34.1908" " 0.395589" " 1.42744" " 0.4" " -2.63428e-05" " 0" " 1.00004" " 0.992044" " 1.00003"
8.71087 " 34.1886" " 0.395575" " 1.4277" " 0.4" " -2.37551e-05" " 0" " 1.00003" " 0.992042" " 1.00003"
8.71587 " 34.1866" " 0.395566" " 1.42795" " 0.4" " -2.11611e-05" " 0" " 1.00003" " 0.992041" " 1.00002"
8.72087 " 34.1848" " 0.395561" " 1.4282" " 0.4" " -1.85636e-05" " 0" " 1.00003" " 0.992039" " 1.00002"
8.72587 " 34.1832" " 0.395561" " 1.42845" " 0.4" " -1.59652e-05" " 0" " 1.00003" " 0.992037" " 1.00002"
8.73087 " 34.1819" " 0.395565" " 1.42872" " 0.4" " -1.33686e-05" " 0" " 1.00002" " 0.992036" " 1.00002"
8.73587 " 34.1808" " 0.395574" " 1.42898" " 0.4" " -1.07764e-05" " 0" " 1.00002" " 0.992034" " 1.00002"
8.74087 " 34.18" " 0.395587" " 1.42923" " 0.4" " -8.19121e-06" " 0" " 1.00002" " 0.992032" " 1.00002"
8.74587 " 34.1793" " 0.395604" " 1.42949" " 0.4" " -5.61548e-06" " 0" " 1.00002" " 0.99203" " 1.00002"
8.75087 " 34.1789" " 0.395626" " 1.42977" " 0.4" " -3.05189e-06" " 0" " 1.00001" " 0.992028" " 1.00002"
8.75587 " 34.1788" " 0.395652" " 1.43002" " 0.4" " -5.02991e-07" " 0" " 1.00001" " 0.992026" " 1.00001"
8.76087 " 34.1789" " 0.395682" " 1.43028" " 0.4" " 2.02872e-06" " 0" " 1.00001" " 0.992024" " 1.00001"
8.76587 " 34.1791" " 0.395717" " 1.43053" " 0.4" " 4.54105e-06" " 0" " 1" " 0.992023" " 1.00001"
8.77087 " 34.1797" " 0.395756" " 1.43078" " 0.4" " 7.03132e-06" " 0" " 1" " 0.992021" " 1.00001"
8.77587 " 34.1804" " 0.395798" " 1.43104" " 0.4" " 9.4972e-06" " 0" " 0.999998" " 0.992019" " 1.00001"
8.78087 " 34.1814" " 0.395845" " 1.4313" " 0.4" " 1.19366e-05" " 0" " 0.999995" " 0.992016" " 1.00001"
8.78587 " 34.1826" " 0.395895" " 1.43156" " 0.4" " 1.43471e-05" " 0" " 0.999993" " 0.992014" " 1.00001"
8.79087 " 34.184" " 0.39595" " 1.43181" " 0.4" " 1.67264e-05" " 0" " 0.99999" " 0.992012" " 1.00001"
8.79587 " 34.1856" " 0.396008" " 1.43205" " 0.4" " 1.90722e-05" " 0" " 0.999987" " 0.99201" " 1"
8.80087 " 34.1874" " 0.396069" " 1.4323" " 0.4" " 2.13825e-05" " 0" " 0.999984" " 0.992008" " 1"
8.80587 " 34.1894" " 0.396135" " 1.43255" " 0.4" " 2.36551e-05" " 0" " 0.999982" " 0.992006" " 1"
8.81087 " 34.1917" " 0.396203" " 1.43279" " 0.4" " 2.58879e-05" " 0" " 0.999979" " 0.992004" " 1"
8.81587 " 34.1941" " 0.396275" " 1.43302" " 0.4" " 2.80792e-05" " 0" " 0.999976" " 0.992002" " 0.999999"
8.82087 " 34.1967" " 0.396351" " 1.43326" " 0.4" " 3.02269e-05" " 0" " 0.999974" " 0.992" " 0.999998"
8.82587 " 34.1995" " 0.396429" " 1.43349" " 0.4" " 3.23291e-05" " 0" " 0.999971" " 0.991998" " 0.999997"
8.83087 " 34.2025" " 0.396511" " 1.43371" " 0.4" " 3.43841e-05" " 0" " 0.999968" " 0.991996" " 0.999996"
8.83587 " 34.2057" " 0.396596" " 1.43393" " 0.4" " 3.63901e-05" " 0" " 0.999966" " 0.991994" " 0.999994"
8.84087 " 34.2091" " 0.396683" " 1.43415" " 0.4" " 3.83452e-05" " 0" " 0.999964" " 0.991992" " 0.999993"
8.84587 " 34.2126" " 0.396773" " 1.43437" " 0.4" " 4.0248e-05" " 0" " 0.999961" " 0.991989" " 0.999992"
8.85087 " 34.2163" " 0.396866" " 1.43457" " 0.4" " 4.20969e-05" " 0" " 0.999959" " 0.991987" " 0.999991"
8.85587 " 34.2202" " 0.396961" " 1.43477" " 0.4" " 4.38904e-05" " 0" " 0.999956" " 0.991985" " 0.999989"
8.86087 " 34.2242" " 0.397059" " 1.43496" " 0.4" " 4.56271e-05" " 0" " 0.999954" " 0.991983" " 0.999988"
8.86587 " 34.2284" " 0.397159" " 1.43515" " 0.4" " 4.73055e-05" " 0" " 0.999952" " 0.991981" " 0.999987"
8.87087 " 34.2328" " 0.397261" " 1.43534" " 0.4" " 4.89246e-05" " 0" " 0.99995" " 0.991979" " 0.999986"
8.87587 " 34.2372" " 0.397365" " 1.43552" " 0.4" " 5.0483e-05" " 0" " 0.999947" " 0.991977" " 0.999985"
8.88087 " 34.2418" " 0.397472" " 1.4357" " 0.4" " 5.19794e-05" " 0" " 0.999945" " 0.991975" " 0.999984"
8.88587 " 34.2466" " 0.39758" " 1.43587" " 0.4" " 5.34128e-05" " 0" " 0.999943" " 0.991973" " 0.999982"
8.89087 " 34.2515" " 0.39769" " 1.43603" " 0.4" " 5.47823e-05" " 0" " 0.999941" " 0.991971" " 0.999981"
8.89587 " 34.2565" " 0.397801" " 1.43619" " 0.4" " 5.60868e-05" " 0" " 0.999939" " 0.991969" " 0.99998"
8.90087 " 34.2616" " 0.397914" " 1.43635" " 0.4" " 5.73256e-05" " 0" " 0.999937" " 0.991968" " 0.999979"
8.90587 " 34.2668" " 0.398028" " 1.4365" " 0.4" " 5.84977e-05" " 0" " 0.999936" " 0.991966" " 0.999978"
8.91087 " 34.2721" " 0.398143" " 1.43664" " 0.4" " 5.96027e-05" " 0" " 0.999934" " 0.991964" " 0.999977"
8.91587 " 34.2775" " 0.398259" " 1.43678" " 0.4" " 6.06395e-05" " 0" " 0.999932" " 0.991962" " 0.999976"
8.92087 " 34.283" " 0.398377" " 1.43691" " 0.4" " 6.16079e-05" " 0" " 0.99993" " 0.99196" " 0.999975"
8.92587 " 34.2886" " 0.398495" " 1.43703" " 0.4" " 6.25073e-05" " 0" " 0.999929" " 0.991959" " 0.999974"
8.93087 " 34.2943" " 0.398614" " 1.43715" " 0.4" " 6.33372e-05" " 0" " 0.999927" " 0.991957" " 0.999973"
8.93587 " 34.3" " 0.398733" " 1.43726" " 0.4" " 6.40973e-05" " 0" " 0.999926" " 0.991955" " 0.999973"
8.94087 " 34.3058" " 0.398853" " 1.43736" " 0.4" " 6.47873e-05" " 0" " 0.999925" " 0.991954" " 0.999972"
8.94587 " 34.3117" " 0.398973" " 1.43747" " 0.4" " 6.5407e-05" " 0" " 0.999923" " 0.991952" " 0.999971"
8.95087 " 34.3176" " 0.399094" " 1.43756" " 0.4" " 6.59563e-05" " 0" " 0.999922" " 0.991951" " 0.99997"
8.95587 " 34.3236" " 0.399214" " 1.43765" " 0.4" " 6.64349e-05" " 0" " 0.999921" " 0.991949" " 0.999969"
8.96087 " 34.3296" " 0.399335" " 1.43772" " 0.4" " 6.68433e-05" " 0" " 0.99992" " 0.991948" " 0.999968"
8.96587 " 34.3356" " 0.399455" " 1.4378" " 0.4" " 6.71812e-05" " 0" " 0.999919" " 0.991946" " 0.999968"
8.97087 " 34.3416" " 0.399575" " 1.43786" " 0.4" " 6.74485e-05" " 0" " 0.999918" " 0.991945" " 0.999967"
8.97587 " 34.3477" " 0.399695" " 1.43793" " 0.4" " 6.76459e-05" " 0" " 0.999917" " 0.991944" " 0.999966"
8.98087 " 34.3538" " 0.399814" " 1.43797" " 0.4" " 6.77735e-05" " 0" " 0.999916" " 0.991943" " 0.999966"
8.98587 " 34.3599" " 0.399932" " 1.43802" " 0.4" " 6.78317e-05" " 0" " 0.999916" " 0.991942" " 0.999965"
8.99087 " 34.366" " 0.40005" " 1.43806" " 0.4" " 6.78208e-05" " 0" " 0.999915" " 0.99194" " 0.999965"
8.99587 " 34.3721" " 0.400167" " 1.4381" " 0.4" " 6.77413e-05" " 0" " 0.999914" " 0.991939" " 0.999964"
9.00087 " 34.3782" " 0.400283" " 1.43812" " 0.4" " 6.75939e-05" " 0" " 0.999914" " 0.991938" " 0.999964"
9.00587 " 34.3843" " 0.400397" " 1.43815" " 0.4" " 6.73792e-05" " 0" " 0.999914" " 0.991937" " 0.999963"
9.01087 " 34.3904" " 0.400511" " 1.43815" " 0.4" " 6.70979e-05" " 0" " 0.999913" " 0.991936" " 0.999963"
9.01587 " 34.3964" " 0.400623" " 1.43815" " 0.4" " 6.67506e-05" " 0" " 0.999913" " 0.991936" " 0.999962"
9.02087 " 34.4024" " 0.400734" " 1.43815" " 0.4" " 6.63383e-05" " 0" " 0.999913" " 0.991935" " 0.999962"
9.02587 " 34.4083" " 0.400843" " 1.43814" " 0.4" " 6.58617e-05" " 0" " 0.999913" " 0.991934" " 0.999962"
9.03087 " 34.4142" " 0.400951" " 1.43812" " 0.4" " 6.53219e-05" " 0" " 0.999913" " 0.991933" " 0.999961"
9.03587 " 34.4201" " 0.401057" " 1.4381" " 0.4" " 6.47195e-05" " 0" " 0.999913" " 0.991933" " 0.999961"
9.04087 " 34.4259" " 0.401162" " 1.43808" " 0.4" " 6.4056e-05" " 0" " 0.999913" " 0.991932" " 0.999961"
9.04587 " 34.4316" " 0.401264" " 1.43804" " 0.4" " 6.33323e-05" " 0" " 0.999913" " 0.991932" " 0.999961"
9.05087 " 34.4373" " 0.401364" " 1.438" " 0.4" " 6.25495e-05" " 0" " 0.999913" " 0.991931" " 0.999961"
9.05587 " 34.4429" " 0.401462" " 1.43795" " 0.4" " 6.17089e-05" " 0" " 0.999914" " 0.991931" " 0.999961"
9.06087 " 34.4484" " 0.401558" " 1.4379" " 0.4" " 6.08117e-05" " 0" " 0.999914" " 0.99193" " 0.999961"
9.06587 " 34.4538" " 0.401652" " 1.43785" " 0.4" " 5.98593e-05" " 0" " 0.999915" " 0.99193" " 0.99996"
9.07087 " 34.4592" " 0.401744" " 1.43778" " 0.4" " 5.88529e-05" " 0" " 0.999915" " 0.99193" " 0.99996"
9.07587 " 34.4644" " 0.401833" " 1.43771" " 0.4" " 5.77938e-05" " 0" " 0.999916" " 0.99193" " 0.99996"
9.08087 " 34.4696" " 0.40192" " 1.43763" " 0.4" " 5.66837e-05" " 0" " 0.999917" " 0.99193" " 0.999961"
9.08587 " 34.4746" " 0.402004" " 1.43755" " 0.4" " 5.55238e-05" " 0" " 0.999918" " 0.99193" " 0.999961"
9.09087 " 34.4796" " 0.402086" " 1.43747" " 0.4" " 5.43159e-05" " 0" " 0.999918" " 0.99193" " 0.999961"
9.09587 " 34.4844" " 0.402164" " 1.43737" " 0.4" " 5.30613e-05" " 0" " 0.999919" " 0.99193" " 0.999961"
9.10087 " 34.4891" " 0.40224" " 1.43727" " 0.4" " 5.17619e-05" " 0" " 0.99992" " 0.99193" " 0.999961"
9.10588 " 34.4937" " 0.402314" " 1.43717" " 0.4" " 5.04191e-05" " 0" " 0.999921" " 0.99193" " 0.999961"
9.11088 " 34.4982" " 0.402384" " 1.43705" " 0.4" " 4.90345e-05" " 0" " 0.999922" " 0.99193" " 0.999962"
9.11588 " 34.5026" " 0.402452" " 1.43695" " 0.4" " 4.76099e-05" " 0" " 0.999924" " 0.991931" " 0.999962"
9.12088 " 34.5068" " 0.402517" " 1.43683" " 0.4" " 4.61472e-05" " 0" " 0.999925" " 0.991931" " 0.999962"
9.12588 " 34.5109" " 0.402578" " 1.43671" " 0.4" " 4.46477e-05" " 0" " 0.999926" " 0.991931" " 0.999963"
9.13088 " 34.5148" " 0.402637" " 1.43657" " 0.4" " 4.31134e-05" " 0" " 0.999928" " 0.991932" " 0.999963"
9.13588 " 34.5186" " 0.402693" " 1.43645" " 0.4" " 4.15462e-05" " 0" " 0.999929" " 0.991932" " 0.999964"
9.14088 " 34.5223" " 0.402745" " 1.4363" " 0.4" " 3.99476e-05" " 0" " 0.999931" " 0.991933" " 0.999964"
9.14588 " 34.5258" " 0.402794" " 1.43616" " 0.4" " 3.83199e-05" " 0" " 0.999932" " 0.991934" " 0.999965"
9.15088 " 34.5292" " 0.402841" " 1.43602" " 0.4" " 3.66645e-05" " 0" " 0.999934" " 0.991934" " 0.999965"
9.15588 " 34.5324" " 0.402883" " 1.43587" " 0.4" " 3.49834e-05" " 0" " 0.999935" " 0.991935" " 0.999966"
9.16088 " 34.5355" " 0.402923" " 1.43573" " 0.4" " 3.32787e-05" " 0" " 0.999937" " 0.991936" " 0.999966"
9.16588 " 34.5384" " 0.40296" " 1.43557" " 0.4" " 3.15521e-05" " 0" " 0.999939" " 0.991937" " 0.999967"
9.17088 " 34.5412" " 0.402993" " 1.43542" " 0.4" " 2.98055e-05" " 0" " 0.99994" " 0.991938" " 0.999968"
9.17588 " 34.5438" " 0.403023" " 1.43525" " 0.4" " 2.80407e-05" " 0" " 0.999942" " 0.991938" " 0.999968"
9.18088 " 34.5462" " 0.40305" " 1.4351" " 0.4" " 2.62599e-05" " 0" " 0.999944" " 0.991939" " 0.999969"
9.18588 " 34.5485" " 0.403073" " 1.43493" " 0.4" " 2.44649e-05" " 0" " 0.999946" " 0.99194" " 0.99997"
9.19088 " 34.5506" " 0.403093" " 1.43476" " 0.4" " 2.26574e-05" " 0" " 0.999948" " 0.991942" " 0.99997"
9.19588 " 34.5526" " 0.40311" " 1.43458" " 0.4" " 2.08395e-05" " 0" " 0.99995" " 0.991943" " 0.999971"
9.20088 " 34.5544" " 0.403124" " 1.43441" " 0.4" " 1.90131e-05" " 0" " 0.999952" " 0.991944" " 0.999972"
9.20588 " 34.556" " 0.403135" " 1.43424" " 0.4" " 1.71801e-05" " 0" " 0.999954" " 0.991945" " 0.999973"
9.21088 " 34.5575" " 0.403142" " 1.43405" " 0.4" " 1.53423e-05" " 0" " 0.999955" " 0.991946" " 0.999973"
9.21588 " 34.5588" " 0.403146" " 1.43387" " 0.4" " 1.35018e-05" " 0" " 0.999958" " 0.991947" " 0.999974"
9.22088 " 34.5599" " 0.403146" " 1.43369" " 0.4" " 1.16604e-05" " 0" " 0.99996" " 0.991949" " 0.999975"
9.22588 " 34.5609" " 0.403144" " 1.43351" " 0.4" " 9.81983e-06" " 0" " 0.999962" " 0.99195" " 0.999976"
9.23088 " 34.5617" " 0.403138" " 1.43332" " 0.4" " 7.982e-06" " 0" " 0.999964" " 0.991951" " 0.999977"
9.23588 " 34.5623" " 0.40313" " 1.43313" " 0.4" " 6.14891e-06" " 0" " 0.999966" " 0.991953" " 0.999978"
9.24088 " 34.5628" " 0.403118" " 1.43295" " 0.4" " 4.32214e-06" " 0" " 0.999968" " 0.991954" " 0.999979"
9.24588 " 34.5631" " 0.403103" " 1.43276" " 0.4" " 2.50369e-06" " 0" " 0.99997" " 0.991956" " 0.99998"
9.25088 " 34.5632" " 0.403085" " 1.43257" " 0.4" " 6.95337e-07" " 0" " 0.999972" " 0.991957" " 0.999981"
9.25588 " 34.5632" " 0.403064" " 1.43238" " 0.4" " -1.10129e-06" " 0" " 0.999975" " 0.991958" " 0.999982"
9.26088 " 34.563" " 0.40304" " 1.4322" " 0.4" " -2.88429e-06" " 0" " 0.999977" " 0.99196" " 0.999983"
9.26588 " 34.5627" " 0.403013" " 1.43201" " 0.4" " -4.65208e-06" " 0" " 0.999979" " 0.991962" " 0.999984"
9.27088 " 34.5622" " 0.402984" " 1.43182" " 0.4" " -6.40299e-06" " 0" " 0.999981" " 0.991963" " 0.999985"
9.27588 " 34.5615" " 0.402951" " 1.43164" " 0.4" " -8.13536e-06" " 0" " 0.999983" " 0.991965" " 0.999985"
9.28088 " 34.5607" " 0.402916" " 1.43146" " 0.4" " -9.84734e-06" " 0" " 0.999985" " 0.991966" " 0.999987"
9.28588 " 34.5598" " 0.402878" " 1.43128" " 0.4" " -1.15375e-05" " 0" " 0.999988" " 0.991968" " 0.999987"
9.29088 " 34.5587" " 0.402837" " 1.43111" " 0.4" " -1.32043e-05" " 0" " 0.99999" " 0.991969" " 0.999988"
9.29588 " 34.5574" " 0.402794" " 1.43092" " 0.4" " -1.48463e-05" " 0" " 0.999992" " 0.991971" " 0.99999"
9.30088 " 34.556" " 0.402748" " 1.43075" " 0.4" " -1.64617e-05" " 0" " 0.999994" " 0.991973" " 0.99999"
9.30588 " 34.5544" " 0.4027" " 1.43057" " 0.4" " -1.80493e-05" " 0" " 0.999996" " 0.991974" " 0.999991"
9.31088 " 34.5527" " 0.402649" " 1.4304" " 0.4" " -1.96078e-05" " 0" " 0.999998" " 0.991976" " 0.999992"
9.31588 " 34.5509" " 0.402596" " 1.43022" " 0.4" " -2.11354e-05" " 0" " 1" " 0.991977" " 0.999993"
9.32088 " 34.5489" " 0.402541" " 1.43005" " 0.4" " -2.26311e-05" " 0" " 1" " 0.991979" " 0.999994"
9.32588 " 34.5468" " 0.402483" " 1.42988" " 0.4" " -2.40935e-05" " 0" " 1" " 0.991981" " 0.999995"
9.33088 " 34.5446" " 0.402424" " 1.42971" " 0.4" " -2.55214e-05" " 0" " 1.00001" " 0.991982" " 0.999996"
9.33588 " 34.5422" " 0.402362" " 1.42955" " 0.4" " -2.69136e-05" " 0" " 1.00001" " 0.991984" " 0.999997"
9.34088 " 34.5397" " 0.402298" " 1.42939" " 0.4" " -2.82688e-05" " 0" " 1.00001" " 0.991985" " 0.999998"
9.34588 " 34.5371" " 0.402233" " 1.42924" " 0.4" " -2.9586e-05" " 0" " 1.00001" " 0.991987" " 0.999999"
9.35088 " 34.5344" " 0.402166" " 1.42909" " 0.4" " -3.08643e-05" " 0" " 1.00001" " 0.991989" " 1"
9.35588 " 34.5316" " 0.402097" " 1.42895" " 0.4" " -3.21022e-05" " 0" " 1.00002" " 0.99199" " 1"
9.36088 " 34.5286" " 0.402026" " 1.4288" " 0.4" " -3.32991e-05" " 0" " 1.00002" " 0.991992" " 1"
9.36588 " 34.5256" " 0.401954" " 1.42867" " 0.4" " -3.4454e-05" " 0" " 1.00002" " 0.991993" " 1"
9.37088 " 34.5224" " 0.40188" " 1.42852" " 0.4" " -3.5566e-05" " 0" " 1.00002" " 0.991995" " 1"
9.37588 " 34.5192" " 0.401805" " 1.42838" " 0.4" " -3.66341e-05" " 0" " 1.00002" " 0.991996" " 1"
9.38088 " 34.5158" " 0.401729" " 1.42825" " 0.4" " -3.76578e-05" " 0" " 1.00002" " 0.991998" " 1.00001"
9.38588 " 34.5124" " 0.401651" " 1.42813" " 0.4" " -3.86363e-05" " 0" " 1.00003" " 0.991999" " 1.00001"
9.39088 " 34.5089" " 0.401572" " 1.428" " 0.4" " -3.95689e-05" " 0" " 1.00003" " 0.992001" " 1.00001"
9.39588 " 34.5053" " 0.401492" " 1.42789" " 0.4" " -4.04549e-05" " 0" " 1.00003" " 0.992002" " 1.00001"
9.40088 " 34.5016" " 0.401412" " 1.42778" " 0.4" " -4.12937e-05" " 0" " 1.00003" " 0.992004" " 1.00001"
9.40588 " 34.4978" " 0.40133" " 1.42767" " 0.4" " -4.20849e-05" " 0" " 1.00003" " 0.992005" " 1.00001"
9.41088 " 34.494" " 0.401247" " 1.42758" " 0.4" " -4.28278e-05" " 0" " 1.00003" " 0.992006" " 1.00001"
9.41588 " 34.4901" " 0.401164" " 1.42747" " 0.4" " -4.35222e-05" " 0" " 1.00003" " 0.992008" " 1.00001"
9.42088 " 34.4862" " 0.401081" " 1.42738" " 0.4" " -4.41678e-05" " 0" " 1.00004" " 0.992009" " 1.00001"
9.42588 " 34.4822" " 0.400996" " 1.42729" " 0.4" " -4.47642e-05" " 0" " 1.00004" " 0.99201" " 1.00001"
9.43088 " 34.4781" " 0.400911" " 1.4272" " 0.4" " -4.53108e-05" " 0" " 1.00004" " 0.992011" " 1.00001"
9.43588 " 34.474" " 0.400827" " 1.42712" " 0.4" " -4.58078e-05" " 0" " 1.00004" " 0.992013" " 1.00001"
9.44088 " 34.4699" " 0.400741" " 1.42707" " 0.4" " -4.6255e-05" " 0" " 1.00004" " 0.992014" " 1.00001"
9.44588 " 34.4657" " 0.400656" " 1.42699" " 0.4" " -4.66521e-05" " 0" " 1.00004" " 0.992015" " 1.00002"
9.45088 " 34.4615" " 0.40057" " 1.42693" " 0.4" " -4.69992e-05" " 0" " 1.00004" " 0.992016" " 1.00002"
9.45588 " 34.4572" " 0.400485" " 1.42687" " 0.4" " -4.72963e-05" " 0" " 1.00004" " 0.992017" " 1.00002"
9.46088 " 34.453" " 0.400399" " 1.42681" " 0.4" " -4.75433e-05" " 0" " 1.00004" " 0.992018" " 1.00002"
9.46588 " 34.4487" " 0.400314" " 1.42676" " 0.4" " -4.77406e-05" " 0" " 1.00004" " 0.992019" " 1.00002"
9.47088 " 34.4444" " 0.400229" " 1.42674" " 0.4" " -4.7888e-05" " 0" " 1.00004" " 0.99202" " 1.00002"
9.47588 " 34.44" " 0.400145" " 1.42669" " 0.4" " -4.79859e-05" " 0" " 1.00005" " 0.992021" " 1.00002"
9.48088 " 34.4357" " 0.40006" " 1.42665" " 0.4" " -4.80343e-05" " 0" " 1.00005" " 0.992022" " 1.00002"
9.48588 " 34.4314" " 0.399977" " 1.42662" " 0.4" " -4.80337e-05" " 0" " 1.00005" " 0.992023" " 1.00002"
9.49088 " 34.4271" " 0.399894" " 1.4266" " 0.4" " -4.79844e-05" " 0" " 1.00005" " 0.992024" " 1.00002"
9.49588 " 34.4228" " 0.399811" " 1.4266" " 0.4" " -4.78867e-05" " 0" " 1.00005" " 0.992024" " 1.00002"
9.50088 " 34.4184" " 0.39973" " 1.42657" " 0.4" " -4.77413e-05" " 0" " 1.00005" " 0.992025" " 1.00002"
9.50588 " 34.4142" " 0.399649" " 1.42657" " 0.4" " -4.75484e-05" " 0" " 1.00005" " 0.992026" " 1.00002"
9.51088 " 34.4099" " 0.399569" " 1.42656" " 0.4" " -4.73086e-05" " 0" " 1.00005" " 0.992026" " 1.00002"
9.51588 " 34.4056" " 0.39949" " 1.42656" " 0.4" " -4.70225e-05" " 0" " 1.00005" " 0.992027" " 1.00002"
9.52088 " 34.4014" " 0.399412" " 1.42658" " 0.4" " -4.66908e-05" " 0" " 1.00005" " 0.992027" " 1.00002"
9.52588 " 34.3972" " 0.399336" " 1.4266" " 0.4" " -4.6314e-05" " 0" " 1.00005" " 0.992028" " 1.00002"
9.53088 " 34.3931" " 0.39926" " 1.42661" " 0.4" " -4.58929e-05" " 0" " 1.00005" " 0.992028" " 1.00002"
9.53588 " 34.389" " 0.399186" " 1.42664" " 0.4" " -4.54281e-05" " 0" " 1.00005" " 0.992029" " 1.00002"
9.54088 " 34.3849" " 0.399113" " 1.42666" " 0.4" " -4.49205e-05" " 0" " 1.00005" " 0.992029" " 1.00002"
9.54589 " 34.3809" " 0.399042" " 1.4267" " 0.4" " -4.43709e-05" " 0" " 1.00005" " 0.992029" " 1.00002"
9.55089 " 34.3769" " 0.398972" " 1.42674" " 0.4" " -4.37802e-05" " 0" " 1.00005" " 0.99203" " 1.00002"
9.55589 " 34.373" " 0.398904" " 1.42677" " 0.4" " -4.31491e-05" " 0" " 1.00005" " 0.99203" " 1.00002"
9.56089 " 34.3691" " 0.398837" " 1.42682" " 0.4" " -4.24787e-05" " 0" " 1.00005" " 0.99203" " 1.00002"
9.56589 " 34.3654" " 0.398772" " 1.42688" " 0.4" " -4.17699e-05" " 0" " 1.00005" " 0.992031" " 1.00002"
9.57089 " 34.3616" " 0.398708" " 1.42694" " 0.4" " -4.10236e-05" " 0" " 1.00005" " 0.992031" " 1.00002"
9.57589 " 34.358" " 0.398646" " 1.42699" " 0.4" " -4.0241e-05" " 0" " 1.00005" " 0.992031" " 1.00002"
9.58089 " 34.3544" " 0.398586" " 1.42704" " 0.4" " -3.94229e-05" " 0" " 1.00005" " 0.992031" " 1.00002"
9.58589 " 34.3509" " 0.398528" " 1.42711" " 0.4" " -3.85706e-05" " 0" " 1.00004" " 0.992031" " 1.00002"
9.59089 " 34.3474" " 0.398472" " 1.42719" " 0.4" " -3.76852e-05" " 0" " 1.00004" " 0.992031" " 1.00002"
9.59589 " 34.3441" " 0.398418" " 1.42726" " 0.4" " -3.67677e-05" " 0" " 1.00004" " 0.992031" " 1.00002"
9.60089 " 34.3408" " 0.398366" " 1.42733" " 0.4" " -3.58192e-05" " 0" " 1.00004" " 0.99203" " 1.00002"
9.60589 " 34.3376" " 0.398315" " 1.42741" " 0.4" " -3.4841e-05" " 0" " 1.00004" " 0.99203" " 1.00002"
9.61089 " 34.3346" " 0.398267" " 1.42751" " 0.4" " -3.38343e-05" " 0" " 1.00004" " 0.99203" " 1.00002"
9.61589 " 34.3316" " 0.398221" " 1.42761" " 0.4" " -3.28003e-05" " 0" " 1.00004" " 0.99203" " 1.00002"
9.62089 " 34.3286" " 0.398177" " 1.42769" " 0.4" " -3.17401e-05" " 0" " 1.00004" " 0.992029" " 1.00002"
9.62589 " 34.3258" " 0.398135" " 1.42778" " 0.4" " -3.06553e-05" " 0" " 1.00004" " 0.992029" " 1.00002"
9.63089 " 34.3231" " 0.398096" " 1.42788" " 0.4" " -2.95467e-05" " 0" " 1.00004" " 0.992029" " 1.00002"
9.63589 " 34.3205" " 0.398058" " 1.42799" " 0.4" " -2.8416e-05" " 0" " 1.00004" " 0.992028" " 1.00002"
9.64089 " 34.318" " 0.398023" " 1.4281" " 0.4" " -2.72643e-05" " 0" " 1.00004" " 0.992028" " 1.00002"
