Time(s) " gENROE.delta" " gENROE.PELEC" " eXST1_1.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
6.21081 " 34.4728" " 0.418323" " 1.37093" " 0.4" " 0.000260062" " 1.00111" " 0.992527" " 1.00038" " 0.996446"
6.21581 " 34.4957" " 0.418517" " 1.37122" " 0.4" " 0.000249237" " 1.00108" " 0.992508" " 1.00037" " 0.996431"
6.22081 " 34.5177" " 0.41869" " 1.3715" " 0.4" " 0.000238308" " 1.00105" " 0.992486" " 1.00036" " 0.996412"
6.22581 " 34.5386" " 0.418846" " 1.37178" " 0.4" " 0.000227286" " 1.00102" " 0.992469" " 1.00034" " 0.996398"
6.23081 " 34.5586" " 0.418983" " 1.37205" " 0.4" " 0.00021618" " 1.001" " 0.992453" " 1.00033" " 0.996385"
6.23581 " 34.5776" " 0.419101" " 1.37232" " 0.4" " 0.000205003" " 1.00097" " 0.992437" " 1.00032" " 0.996372"
6.24081 " 34.5955" " 0.4192" " 1.37259" " 0.4" " 0.000193764" " 1.00095" " 0.992422" " 1.00031" " 0.99636"
6.24581 " 34.6124" " 0.41928" " 1.37285" " 0.4" " 0.000182477" " 1.00093" " 0.992408" " 1.0003" " 0.996348"
6.25081 " 34.6284" " 0.419341" " 1.37311" " 0.4" " 0.000171151" " 1.0009" " 0.992395" " 1.0003" " 0.996337"
6.25581 " 34.6432" " 0.419382" " 1.37336" " 0.4" " 0.000159797" " 1.00088" " 0.992382" " 1.00029" " 0.996326"
6.26081 " 34.6571" " 0.419406" " 1.37361" " 0.4" " 0.000148427" " 1.00086" " 0.99237" " 1.00028" " 0.996316"
6.26581 " 34.67" " 0.41941" " 1.37386" " 0.4" " 0.000137052" " 1.00084" " 0.992358" " 1.00027" " 0.996307"
6.27081 " 34.6818" " 0.419396" " 1.3741" " 0.4" " 0.000125682" " 1.00082" " 0.992347" " 1.00026" " 0.996298"
6.27581 " 34.6926" " 0.419364" " 1.37433" " 0.4" " 0.000114329" " 1.00081" " 0.992337" " 1.00026" " 0.996289"
6.28081 " 34.7024" " 0.419313" " 1.37456" " 0.4" " 0.000103002" " 1.00079" " 0.992328" " 1.00025" " 0.996281"
6.28581 " 34.7111" " 0.419245" " 1.37479" " 0.4" " 9.17132e-05" " 1.00077" " 0.992319" " 1.00024" " 0.996273"
6.29081 " 34.7189" " 0.419158" " 1.37501" " 0.4" " 8.04723e-05" " 1.00076" " 0.99231" " 1.00024" " 0.996266"
6.29581 " 34.7256" " 0.419054" " 1.37523" " 0.4" " 6.92897e-05" " 1.00074" " 0.992302" " 1.00023" " 0.99626"
6.30081 " 34.7313" " 0.418933" " 1.37544" " 0.4" " 5.81754e-05" " 1.00073" " 0.992295" " 1.00023" " 0.996254"
6.30581 " 34.7361" " 0.418794" " 1.37565" " 0.4" " 4.71398e-05" " 1.00071" " 0.992289" " 1.00022" " 0.996248"
6.31081 " 34.7398" " 0.418638" " 1.37585" " 0.4" " 3.61928e-05" " 1.0007" " 0.992282" " 1.00022" " 0.996243"
6.31581 " 34.7426" " 0.418466" " 1.37604" " 0.4" " 2.53441e-05" " 1.00069" " 0.992277" " 1.00022" " 0.996238"
6.32081 " 34.7444" " 0.418278" " 1.37624" " 0.4" " 1.46032e-05" " 1.00068" " 0.992272" " 1.00021" " 0.996234"
6.32581 " 34.7452" " 0.418071" " 1.37642" " 0.4" " 3.9797e-06" " 1.00066" " 0.992262" " 1.00021" " 0.996225"
6.33081 " 34.7451" " 0.417851" " 1.37661" " 0.4" " -6.51533e-06" " 1.00065" " 0.992258" " 1.0002" " 0.996221"
6.33581 " 34.744" " 0.417615" " 1.37678" " 0.4" " -1.68753e-05" " 1.00064" " 0.992254" " 1.0002" " 0.996218"
6.34081 " 34.7421" " 0.417365" " 1.37696" " 0.4" " -2.70907e-05" " 1.00063" " 0.99225" " 1.0002" " 0.996215"
6.34581 " 34.7392" " 0.417099" " 1.37713" " 0.4" " -3.7153e-05" " 1.00063" " 0.992247" " 1.00019" " 0.996212"
6.35081 " 34.7354" " 0.41682" " 1.37729" " 0.4" " -4.70536e-05" " 1.00062" " 0.992244" " 1.00019" " 0.996209"
6.35581 " 34.7307" " 0.416526" " 1.37745" " 0.4" " -5.67844e-05" " 1.00061" " 0.992242" " 1.00019" " 0.996207"
6.36081 " 34.7251" " 0.416219" " 1.3776" " 0.4" " -6.63374e-05" " 1.0006" " 0.99224" " 1.00019" " 0.996206"
6.36581 " 34.7187" " 0.415899" " 1.37775" " 0.4" " -7.5705e-05" " 1.0006" " 0.992239" " 1.00019" " 0.996204"
6.37081 " 34.7115" " 0.415566" " 1.3779" " 0.4" " -8.48794e-05" " 1.00059" " 0.992238" " 1.00019" " 0.996203"
6.37581 " 34.7034" " 0.41522" " 1.37804" " 0.4" " -9.38532e-05" " 1.00059" " 0.992237" " 1.00019" " 0.996202"
6.38081 " 34.6946" " 0.414863" " 1.37818" " 0.4" " -0.00010262" " 1.00058" " 0.992237" " 1.00018" " 0.996202"
6.38581 " 34.685" " 0.414494" " 1.37831" " 0.4" " -0.000111172" " 1.00058" " 0.992237" " 1.00018" " 0.996202"
6.39081 " 34.6746" " 0.414114" " 1.37844" " 0.4" " -0.000119504" " 1.00057" " 0.992238" " 1.00018" " 0.996202"
6.39581 " 34.6634" " 0.413724" " 1.37856" " 0.4" " -0.000127608" " 1.00057" " 0.992239" " 1.00018" " 0.996202"
6.40081 " 34.6516" " 0.413324" " 1.37868" " 0.4" " -0.00013548" " 1.00057" " 0.992239" " 1.00018" " 0.996202"
6.40581 " 34.639" " 0.412913" " 1.37879" " 0.4" " -0.000143113" " 1.00056" " 0.992241" " 1.00018" " 0.996203"
6.41081 " 34.6258" " 0.412494" " 1.3789" " 0.4" " -0.000150501" " 1.00056" " 0.992242" " 1.00018" " 0.996204"
6.41581 " 34.6119" " 0.412066" " 1.37901" " 0.4" " -0.000157641" " 1.00056" " 0.992244" " 1.00019" " 0.996205"
6.42081 " 34.5974" " 0.411629" " 1.37911" " 0.4" " -0.000164525" " 1.00056" " 0.992246" " 1.00019" " 0.996206"
6.42581 " 34.5823" " 0.411185" " 1.37921" " 0.4" " -0.000171152" " 1.00056" " 0.992248" " 1.00019" " 0.996208"
6.43081 " 34.5666" " 0.410734" " 1.37931" " 0.4" " -0.000177514" " 1.00055" " 0.992251" " 1.00019" " 0.996209"
6.43581 " 34.5504" " 0.410275" " 1.3794" " 0.4" " -0.00018361" " 1.00055" " 0.992253" " 1.00019" " 0.996211"
6.44081 " 34.5336" " 0.409811" " 1.37949" " 0.4" " -0.000189435" " 1.00055" " 0.992256" " 1.00019" " 0.996213"
6.44581 " 34.5162" " 0.409341" " 1.37957" " 0.4" " -0.000194985" " 1.00055" " 0.992258" " 1.00019" " 0.996214"
6.45081 " 34.4984" " 0.408865" " 1.37965" " 0.4" " -0.000200257" " 1.00055" " 0.992261" " 1.00019" " 0.996216"
6.45581 " 34.4802" " 0.408384" " 1.37973" " 0.4" " -0.000205249" " 1.00055" " 0.992264" " 1.00019" " 0.996218"
6.46081 " 34.4615" " 0.407899" " 1.37981" " 0.4" " -0.000209957" " 1.00055" " 0.992267" " 1.00019" " 0.99622"
6.46581 " 34.4424" " 0.407411" " 1.37988" " 0.4" " -0.00021438" " 1.00055" " 0.992271" " 1.0002" " 0.996222"
6.47081 " 34.4229" " 0.406919" " 1.37995" " 0.4" " -0.000218515" " 1.00055" " 0.992274" " 1.0002" " 0.996225"
6.47581 " 34.403" " 0.406424" " 1.38002" " 0.4" " -0.000222362" " 1.00055" " 0.992277" " 1.0002" " 0.996227"
6.48081 " 34.3829" " 0.405927" " 1.38008" " 0.4" " -0.000225917" " 1.00055" " 0.99228" " 1.0002" " 0.996229"
6.48582 " 34.3624" " 0.405429" " 1.38014" " 0.4" " -0.000229181" " 1.00055" " 0.992283" " 1.0002" " 0.996231"
6.49082 " 34.3416" " 0.404928" " 1.3802" " 0.4" " -0.000232152" " 1.00055" " 0.992286" " 1.0002" " 0.996233"
6.49582 " 34.3206" " 0.404428" " 1.38026" " 0.4" " -0.00023483" " 1.00055" " 0.992289" " 1.0002" " 0.996235"
6.50082 " 34.2993" " 0.403926" " 1.38032" " 0.4" " -0.000237215" " 1.00055" " 0.992293" " 1.00021" " 0.996237"
6.50582 " 34.2778" " 0.403425" " 1.38037" " 0.4" " -0.000239306" " 1.00054" " 0.992296" " 1.00021" " 0.996239"
6.51082 " 34.2562" " 0.402925" " 1.38042" " 0.4" " -0.000241105" " 1.00054" " 0.992298" " 1.00021" " 0.996241"
6.51582 " 34.2344" " 0.402426" " 1.38047" " 0.4" " -0.00024261" " 1.00054" " 0.992301" " 1.00021" " 0.996243"
6.52082 " 34.2125" " 0.401928" " 1.38052" " 0.4" " -0.000243825" " 1.00054" " 0.992304" " 1.00021" " 0.996245"
6.52582 " 34.1905" " 0.401432" " 1.38057" " 0.4" " -0.000244748" " 1.00054" " 0.992307" " 1.00021" " 0.996247"
6.53082 " 34.1685" " 0.400939" " 1.38061" " 0.4" " -0.000245383" " 1.00054" " 0.992309" " 1.00021" " 0.996248"
6.53582 " 34.1463" " 0.400449" " 1.38066" " 0.4" " -0.00024573" " 1.00054" " 0.992311" " 1.00021" " 0.996249"
6.54082 " 34.1242" " 0.399963" " 1.3807" " 0.4" " -0.000245792" " 1.00054" " 0.992314" " 1.00021" " 0.996251"
6.54582 " 34.1021" " 0.39948" " 1.38075" " 0.4" " -0.000245571" " 1.00053" " 0.992315" " 1.00021" " 0.996252"
6.55082 " 34.08" " 0.399002" " 1.38079" " 0.4" " -0.000245069" " 1.00053" " 0.992317" " 1.00021" " 0.996253"
6.55582 " 34.058" " 0.398529" " 1.38083" " 0.4" " -0.000244289" " 1.00053" " 0.992319" " 1.00021" " 0.996253"
6.56082 " 34.036" " 0.398061" " 1.38087" " 0.4" " -0.000243235" " 1.00053" " 0.99232" " 1.00021" " 0.996254"
6.56582 " 34.0142" " 0.397598" " 1.38091" " 0.4" " -0.000241909" " 1.00052" " 0.992321" " 1.00021" " 0.996255"
6.57082 " 33.9925" " 0.397142" " 1.38095" " 0.4" " -0.000240314" " 1.00052" " 0.992323" " 1.00021" " 0.996255"
6.57582 " 33.9709" " 0.396691" " 1.38099" " 0.4" " -0.000238455" " 1.00052" " 0.992323" " 1.00021" " 0.996255"
6.58082 " 33.9495" " 0.396248" " 1.38103" " 0.4" " -0.000236336" " 1.00051" " 0.992324" " 1.00021" " 0.996255"
6.58582 " 33.9283" " 0.395812" " 1.38107" " 0.4" " -0.00023396" " 1.00051" " 0.992324" " 1.00021" " 0.996255"
6.59082 " 33.9074" " 0.395384" " 1.38111" " 0.4" " -0.000231332" " 1.0005" " 0.992324" " 1.00021" " 0.996254"
6.59582 " 33.8867" " 0.394963" " 1.38116" " 0.4" " -0.000228457" " 1.0005" " 0.992324" " 1.00021" " 0.996253"
6.60082 " 33.8663" " 0.394551" " 1.3812" " 0.4" " -0.000225339" " 1.00049" " 0.992323" " 1.00021" " 0.996253"
6.60582 " 33.8461" " 0.394148" " 1.38124" " 0.4" " -0.000221984" " 1.00049" " 0.992322" " 1.00021" " 0.996252"
6.61082 " 33.8263" " 0.393753" " 1.38128" " 0.4" " -0.000218396" " 1.00048" " 0.992321" " 1.00021" " 0.99625"
6.61582 " 33.8068" " 0.393368" " 1.38133" " 0.4" " -0.000214581" " 1.00048" " 0.99232" " 1.00021" " 0.996249"
6.62082 " 33.7877" " 0.392992" " 1.38137" " 0.4" " -0.000210545" " 1.00047" " 0.992318" " 1.0002" " 0.996247"
6.62582 " 33.7689" " 0.392626" " 1.38142" " 0.4" " -0.000206293" " 1.00046" " 0.992316" " 1.0002" " 0.996245"
6.63082 " 33.7505" " 0.392271" " 1.38147" " 0.4" " -0.000201832" " 1.00046" " 0.992314" " 1.0002" " 0.996242"
6.63582 " 33.7326" " 0.391925" " 1.38151" " 0.4" " -0.000197167" " 1.00045" " 0.992311" " 1.0002" " 0.99624"
6.64082 " 33.715" " 0.391591" " 1.38156" " 0.4" " -0.000192304" " 1.00044" " 0.992309" " 1.0002" " 0.996237"
6.64582 " 33.6979" " 0.391267" " 1.38162" " 0.4" " -0.00018725" " 1.00043" " 0.992305" " 1.00019" " 0.996234"
6.65082 " 33.6813" " 0.390955" " 1.38167" " 0.4" " -0.000182011" " 1.00042" " 0.992302" " 1.00019" " 0.996231"
6.65582 " 33.6652" " 0.390654" " 1.38172" " 0.4" " -0.000176595" " 1.00041" " 0.992298" " 1.00019" " 0.996227"
6.66082 " 33.6495" " 0.390364" " 1.38178" " 0.4" " -0.000171007" " 1.0004" " 0.992294" " 1.00018" " 0.996223"
6.66582 " 33.6344" " 0.390087" " 1.38184" " 0.4" " -0.000165255" " 1.00039" " 0.99229" " 1.00018" " 0.996219"
6.67082 " 33.6198" " 0.389821" " 1.3819" " 0.4" " -0.000159345" " 1.00038" " 0.992285" " 1.00018" " 0.996215"
6.67582 " 33.6057" " 0.389568" " 1.38196" " 0.4" " -0.000153286" " 1.00037" " 0.99228" " 1.00017" " 0.996211"
6.68082 " 33.5922" " 0.389327" " 1.38202" " 0.4" " -0.000147083" " 1.00036" " 0.992274" " 1.00017" " 0.996206"
6.68582 " 33.5792" " 0.389098" " 1.38209" " 0.4" " -0.000140744" " 1.00035" " 0.992269" " 1.00016" " 0.996201"
6.69082 " 33.5668" " 0.388882" " 1.38216" " 0.4" " -0.000134278" " 1.00034" " 0.992263" " 1.00016" " 0.996196"
6.69582 " 33.555" " 0.388678" " 1.38223" " 0.4" " -0.000127689" " 1.00032" " 0.992256" " 1.00015" " 0.99619"
6.70082 " 33.5438" " 0.388489" " 1.3823" " 0.4" " -0.000120988" " 1.00031" " 0.992254" " 1.00015" " 0.996188"
6.70582 " 33.5332" " 0.388312" " 1.38237" " 0.4" " -0.000114182" " 1.0003" " 0.992247" " 1.00015" " 0.996182"
6.71082 " 33.5233" " 0.388147" " 1.38245" " 0.4" " -0.000107276" " 1.00029" " 0.99224" " 1.00014" " 0.996176"
6.71582 " 33.5139" " 0.387995" " 1.38253" " 0.4" " -0.00010028" " 1.00027" " 0.992232" " 1.00014" " 0.996169"
6.72082 " 33.5052" " 0.387856" " 1.38261" " 0.4" " -9.32007e-05" " 1.00026" " 0.992224" " 1.00013" " 0.996162"
6.72582 " 33.4971" " 0.38773" " 1.3827" " 0.4" " -8.60457e-05" " 1.00024" " 0.992215" " 1.00013" " 0.996155"
6.73082 " 33.4897" " 0.387617" " 1.38278" " 0.4" " -7.88226e-05" " 1.00023" " 0.992206" " 1.00012" " 0.996147"
6.73582 " 33.483" " 0.387518" " 1.38287" " 0.4" " -7.15393e-05" " 1.00021" " 0.992197" " 1.00011" " 0.996139"
6.74082 " 33.4768" " 0.387432" " 1.38296" " 0.4" " -6.42033e-05" " 1.00019" " 0.992188" " 1.00011" " 0.996131"
6.74582 " 33.4714" " 0.387358" " 1.38306" " 0.4" " -5.68226e-05" " 1.00018" " 0.992178" " 1.0001" " 0.996123"
6.75082 " 33.4666" " 0.387298" " 1.38316" " 0.4" " -4.94046e-05" " 1.00016" " 0.992168" " 1.00009" " 0.996115"
6.75582 " 33.4625" " 0.387251" " 1.38326" " 0.4" " -4.19571e-05" " 1.00014" " 0.992158" " 1.00009" " 0.996106"
6.76082 " 33.4591" " 0.387217" " 1.38336" " 0.4" " -3.44876e-05" " 1.00013" " 0.992147" " 1.00008" " 0.996097"
6.76582 " 33.4563" " 0.387196" " 1.38347" " 0.4" " -2.70037e-05" " 1.00011" " 0.992136" " 1.00007" " 0.996088"
6.77082 " 33.4542" " 0.387187" " 1.38358" " 0.4" " -1.95131e-05" " 1.00009" " 0.992125" " 1.00006" " 0.996079"
6.77582 " 33.4528" " 0.387192" " 1.38369" " 0.4" " -1.20229e-05" " 1.00007" " 0.992113" " 1.00006" " 0.996069"
6.78082 " 33.452" " 0.387209" " 1.38381" " 0.4" " -4.54108e-06" " 1.00005" " 0.992102" " 1.00005" " 0.99606"
6.78582 " 33.452" " 0.387239" " 1.38392" " 0.4" " 2.92544e-06" " 1.00003" " 0.99209" " 1.00004" " 0.99605"
6.79082 " 33.4526" " 0.387281" " 1.38405" " 0.4" " 1.03692e-05" " 1.00001" " 0.992078" " 1.00003" " 0.996039"
6.79582 " 33.4538" " 0.387335" " 1.38417" " 0.4" " 1.77829e-05" " 0.999992" " 0.992065" " 1.00003" " 0.996029"
6.80082 " 33.4558" " 0.387402" " 1.3843" " 0.4" " 2.51597e-05" " 0.999971" " 0.992052" " 1.00002" " 0.996019"
6.80582 " 33.4584" " 0.38748" " 1.38443" " 0.4" " 3.24923e-05" " 0.999951" " 0.992039" " 1.00001" " 0.996008"
6.81082 " 33.4616" " 0.387571" " 1.38456" " 0.4" " 3.97738e-05" " 0.99993" " 0.992026" " 1" " 0.995997"
6.81582 " 33.4655" " 0.387673" " 1.3847" " 0.4" " 4.69974e-05" " 0.999908" " 0.992013" " 0.999991" " 0.995986"
6.82082 " 33.4701" " 0.387786" " 1.38484" " 0.4" " 5.41564e-05" " 0.999887" " 0.991999" " 0.999982" " 0.995975"
6.82582 " 33.4753" " 0.387911" " 1.38498" " 0.4" " 6.12441e-05" " 0.999865" " 0.991985" " 0.999973" " 0.995963"
6.83082 " 33.4811" " 0.388047" " 1.38512" " 0.4" " 6.8254e-05" " 0.999843" " 0.991971" " 0.999964" " 0.995952"
6.83582 " 33.4876" " 0.388193" " 1.38527" " 0.4" " 7.51797e-05" " 0.999821" " 0.991957" " 0.999955" " 0.99594"
6.84082 " 33.4946" " 0.38835" " 1.38542" " 0.4" " 8.2015e-05" " 0.999799" " 0.991943" " 0.999946" " 0.995928"
6.84582 " 33.5023" " 0.388518" " 1.38557" " 0.4" " 8.87538e-05" " 0.999776" " 0.991928" " 0.999936" " 0.995916"
6.85082 " 33.5106" " 0.388696" " 1.38573" " 0.4" " 9.53902e-05" " 0.999754" " 0.991913" " 0.999927" " 0.995904"
6.85582 " 33.5195" " 0.388885" " 1.38589" " 0.4" " 0.000101918" " 0.999733" " 0.991903" " 0.99992" " 0.995896"
6.86082 " 33.529" " 0.389082" " 1.38605" " 0.4" " 0.000108331" " 0.99971" " 0.991888" " 0.999911" " 0.995884"
6.86582 " 33.539" " 0.389289" " 1.38622" " 0.4" " 0.000114624" " 0.999687" " 0.991874" " 0.999901" " 0.995872"
6.87082 " 33.5496" " 0.389505" " 1.38638" " 0.4" " 0.000120793" " 0.999664" " 0.991858" " 0.999892" " 0.99586"
6.87582 " 33.5608" " 0.389729" " 1.38655" " 0.4" " 0.000126832" " 0.999641" " 0.991843" " 0.999882" " 0.995847"
6.88082 " 33.5724" " 0.389962" " 1.38672" " 0.4" " 0.000132735" " 0.999617" " 0.991828" " 0.999872" " 0.995835"
6.88582 " 33.5846" " 0.390203" " 1.38689" " 0.4" " 0.000138499" " 0.999594" " 0.991812" " 0.999862" " 0.995822"
6.89082 " 33.5974" " 0.390452" " 1.38707" " 0.4" " 0.000144118" " 0.99957" " 0.991797" " 0.999852" " 0.995809"
6.89582 " 33.6106" " 0.390709" " 1.38725" " 0.4" " 0.000149588" " 0.999546" " 0.991781" " 0.999842" " 0.995797"
6.90082 " 33.6243" " 0.390973" " 1.38743" " 0.4" " 0.000154904" " 0.999523" " 0.991765" " 0.999832" " 0.995784"
6.90582 " 33.6385" " 0.391244" " 1.38761" " 0.4" " 0.000160063" " 0.999499" " 0.991749" " 0.999822" " 0.995771"
6.91082 " 33.6531" " 0.391522" " 1.3878" " 0.4" " 0.00016506" " 0.999475" " 0.991733" " 0.999812" " 0.995758"
6.91582 " 33.6682" " 0.391806" " 1.38799" " 0.4" " 0.000169892" " 0.99945" " 0.991717" " 0.999802" " 0.995745"
6.92083 " 33.6837" " 0.392096" " 1.38818" " 0.4" " 0.000174555" " 0.999426" " 0.991701" " 0.999792" " 0.995732"
6.92583 " 33.6996" " 0.392392" " 1.38837" " 0.4" " 0.000179046" " 0.999402" " 0.991685" " 0.999781" " 0.995719"
6.93083 " 33.7159" " 0.392693" " 1.38856" " 0.4" " 0.000183361" " 0.999378" " 0.991669" " 0.999771" " 0.995705"
6.93583 " 33.7326" " 0.393" " 1.38876" " 0.4" " 0.000187498" " 0.999354" " 0.991652" " 0.999761" " 0.995692"
6.94083 " 33.7497" " 0.393311" " 1.38896" " 0.4" " 0.000191453" " 0.999329" " 0.991636" " 0.99975" " 0.995679"
6.94583 " 33.7671" " 0.393626" " 1.38916" " 0.4" " 0.000195224" " 0.999305" " 0.99162" " 0.99974" " 0.995666"
6.95083 " 33.7848" " 0.393945" " 1.38936" " 0.4" " 0.000198809" " 0.999281" " 0.991603" " 0.99973" " 0.995652"
6.95583 " 33.8029" " 0.394269" " 1.38956" " 0.4" " 0.000202206" " 0.999257" " 0.991587" " 0.999719" " 0.995639"
6.96083 " 33.8213" " 0.394595" " 1.38977" " 0.4" " 0.000205412" " 0.999233" " 0.99157" " 0.999709" " 0.995626"
6.96583 " 33.8399" " 0.394924" " 1.38998" " 0.4" " 0.000208425" " 0.999209" " 0.991554" " 0.999699" " 0.995613"
6.97083 " 33.8588" " 0.395257" " 1.39019" " 0.4" " 0.000211245" " 0.999185" " 0.991538" " 0.999688" " 0.995599"
6.97583 " 33.8779" " 0.395591" " 1.3904" " 0.4" " 0.000213869" " 0.999161" " 0.991521" " 0.999678" " 0.995586"
6.98083 " 33.8973" " 0.395927" " 1.39061" " 0.4" " 0.000216296" " 0.999137" " 0.991505" " 0.999668" " 0.995573"
6.98583 " 33.9169" " 0.396266" " 1.39082" " 0.4" " 0.000218526" " 0.999113" " 0.991489" " 0.999658" " 0.99556"
6.99083 " 33.9366" " 0.396605" " 1.39104" " 0.4" " 0.000220557" " 0.99909" " 0.991473" " 0.999647" " 0.995547"
6.99583 " 33.9566" " 0.396945" " 1.39125" " 0.4" " 0.000222389" " 0.999066" " 0.991456" " 0.999637" " 0.995534"
7.00083 " 33.9767" " 0.397287" " 1.39147" " 0.4" " 0.000224022" " 0.999043" " 0.99144" " 0.999627" " 0.995521"
7.00583 " 33.9969" " 0.397628" " 1.39169" " 0.4" " 0.000225454" " 0.99902" " 0.991424" " 0.999617" " 0.995508"
7.01083 " 34.0173" " 0.397969" " 1.39191" " 0.4" " 0.000226687" " 0.998997" " 0.991408" " 0.999607" " 0.995495"
7.01583 " 34.0377" " 0.39831" " 1.39213" " 0.4" " 0.000227721" " 0.998974" " 0.991393" " 0.999597" " 0.995482"
7.02083 " 34.0583" " 0.39865" " 1.39235" " 0.4" " 0.000228555" " 0.998951" " 0.991377" " 0.999587" " 0.995469"
7.02583 " 34.0789" " 0.39899" " 1.39257" " 0.4" " 0.000229191" " 0.998929" " 0.991361" " 0.999577" " 0.995457"
7.03083 " 34.0995" " 0.399327" " 1.39279" " 0.4" " 0.000229628" " 0.998907" " 0.991346" " 0.999568" " 0.995444"
7.03583 " 34.1202" " 0.399664" " 1.39302" " 0.4" " 0.000229868" " 0.998885" " 0.99133" " 0.999558" " 0.995432"
7.04083 " 34.1409" " 0.399998" " 1.39324" " 0.4" " 0.000229913" " 0.998863" " 0.991315" " 0.999548" " 0.995419"
7.04583 " 34.1616" " 0.40033" " 1.39347" " 0.4" " 0.000229763" " 0.998841" " 0.9913" " 0.999539" " 0.995407"
7.05083 " 34.1823" " 0.400659" " 1.39369" " 0.4" " 0.00022942" " 0.99882" " 0.991285" " 0.999529" " 0.995395"
7.05583 " 34.2029" " 0.400986" " 1.39392" " 0.4" " 0.000228885" " 0.998798" " 0.991271" " 0.99952" " 0.995383"
7.06083 " 34.2235" " 0.401309" " 1.39414" " 0.4" " 0.00022816" " 0.998778" " 0.991256" " 0.999511" " 0.995371"
7.06583 " 34.244" " 0.401629" " 1.39437" " 0.4" " 0.000227248" " 0.998757" " 0.991241" " 0.999502" " 0.99536"
7.07083 " 34.2644" " 0.401945" " 1.39459" " 0.4" " 0.00022615" " 0.998737" " 0.991227" " 0.999493" " 0.995348"
7.07583 " 34.2847" " 0.402257" " 1.39482" " 0.4" " 0.000224869" " 0.998717" " 0.991213" " 0.999484" " 0.995337"
7.08083 " 34.3049" " 0.402565" " 1.39505" " 0.4" " 0.000223406" " 0.998697" " 0.991199" " 0.999475" " 0.995326"
7.08583 " 34.3249" " 0.402869" " 1.39527" " 0.4" " 0.000221766" " 0.998677" " 0.991186" " 0.999467" " 0.995314"
7.09083 " 34.3448" " 0.403167" " 1.3955" " 0.4" " 0.00021995" " 0.998658" " 0.991172" " 0.999458" " 0.995304"
7.09583 " 34.3645" " 0.40346" " 1.39572" " 0.4" " 0.000217962" " 0.99864" " 0.991159" " 0.99945" " 0.995293"
7.10083 " 34.384" " 0.403748" " 1.39595" " 0.4" " 0.000215805" " 0.998621" " 0.991146" " 0.999442" " 0.995282"
7.10583 " 34.4034" " 0.404031" " 1.39617" " 0.4" " 0.000213481" " 0.998603" " 0.991133" " 0.999434" " 0.995272"
7.11083 " 34.4225" " 0.404308" " 1.3964" " 0.4" " 0.000210994" " 0.998585" " 0.991121" " 0.999426" " 0.995262"
7.11583 " 34.4413" " 0.404578" " 1.39662" " 0.4" " 0.000208348" " 0.998568" " 0.991109" " 0.999418" " 0.995252"
7.12083 " 34.46" " 0.404843" " 1.39684" " 0.4" " 0.000205547" " 0.99855" " 0.991097" " 0.99941" " 0.995242"
7.12583 " 34.4784" " 0.405101" " 1.39707" " 0.4" " 0.000202593" " 0.998534" " 0.991085" " 0.999403" " 0.995233"
7.13083 " 34.4965" " 0.405352" " 1.39729" " 0.4" " 0.000199491" " 0.998517" " 0.991073" " 0.999396" " 0.995223"
7.13583 " 34.5143" " 0.405597" " 1.39751" " 0.4" " 0.000196245" " 0.998501" " 0.991062" " 0.999389" " 0.995214"
7.14083 " 34.5318" " 0.405835" " 1.39773" " 0.4" " 0.000192859" " 0.998486" " 0.991051" " 0.999382" " 0.995205"
7.14583 " 34.549" " 0.406065" " 1.39795" " 0.4" " 0.000189337" " 0.99847" " 0.99104" " 0.999375" " 0.995197"
7.15083 " 34.5659" " 0.406288" " 1.39817" " 0.4" " 0.000185684" " 0.998455" " 0.99103" " 0.999368" " 0.995188"
7.15583 " 34.5824" " 0.406504" " 1.39838" " 0.4" " 0.000181902" " 0.998441" " 0.99102" " 0.999362" " 0.99518"
7.16083 " 34.5986" " 0.406711" " 1.3986" " 0.4" " 0.000177999" " 0.998427" " 0.99101" " 0.999356" " 0.995172"
7.16583 " 34.6145" " 0.406911" " 1.39881" " 0.4" " 0.000173977" " 0.998413" " 0.991" " 0.999349" " 0.995164"
7.17083 " 34.6299" " 0.407104" " 1.39903" " 0.4" " 0.000169841" " 0.9984" " 0.990991" " 0.999344" " 0.995157"
7.17583 " 34.645" " 0.407286" " 1.39924" " 0.4" " 0.000165597" " 0.998384" " 0.990977" " 0.999335" " 0.995145"
7.18083 " 34.6598" " 0.407462" " 1.39945" " 0.4" " 0.00016125" " 0.998372" " 0.990969" " 0.999329" " 0.995138"
7.18583 " 34.6741" " 0.407629" " 1.39966" " 0.4" " 0.000156803" " 0.99836" " 0.99096" " 0.999324" " 0.995132"
7.19083 " 34.688" " 0.407789" " 1.39986" " 0.4" " 0.000152261" " 0.998348" " 0.990953" " 0.999319" " 0.995125"
7.19583 " 34.7015" " 0.407939" " 1.40007" " 0.4" " 0.00014763" " 0.998337" " 0.990945" " 0.999314" " 0.995119"
7.20083 " 34.7146" " 0.408082" " 1.40027" " 0.4" " 0.000142915" " 0.998326" " 0.990938" " 0.999309" " 0.995113"
7.20583 " 34.7272" " 0.408215" " 1.40047" " 0.4" " 0.00013812" " 0.998316" " 0.990931" " 0.999305" " 0.995107"
